"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"Inpp4b",0.391553747645243,0.332970883589696,0.338156156532139,0.224342452032606,1,0.273139797953987,0.344774506299543,0.217044136433084,0.192914704858689,0.164292646662617,0.153262560467343,0.147032279588644,0.140188410482053,0.132809049788064,0.122099041773824,0.10676982124891,0.102457247951519,0.133972006566079,0
"Tbc1d9",0.796373573280162,0.687525924953487,0.657981792004235,0.605962577893227,1,0.596676941237489,0.617508336767755,0.573124055085617,0.560851246130223,0.566200548359709,0.574809512792728,0.551627577026999,0.504165932076999,0.43729210807507,0.441806245877349,0.443061248207017,0.368044203431122,0.440598407217344,0
"Rad23a",0.0984544380178026,0.0587593619531871,0.0815574323132466,0.0646865061031106,1,0.0635659000072378,0.0648318935191389,0.0761040054849759,0.0596915459578872,0.0485414842211263,0.0402361027465302,0.0330313290780643,0.0260248187248284,0.0189620634950262,0.0123799741026911,0.00698479749465598,0.00317597306306077,0.000937031923020766,0
"Calr",0.878660623208699,0.724267827530695,0.707719757178832,0.880322239771074,1,0.495678863368604,0.604745342907335,0.564870500812059,0.546141006531102,0.538687152599902,0.536172481106171,0.532534402848784,0.480685828645947,0.430896364654746,0.428451202141184,0.425115608386036,0.3735881341675,0.445715803951085,0
"Brd7",0.49655563222901,0.439852418541346,0.436117705011263,0.344655473539871,1,0.438363156584384,0.423199009948156,0.35368023007256,0.344805229964524,0.338205779135813,0.331418054953022,0.322405306998383,0.303586207787141,0.289240837726946,0.291276434060374,0.285540660297917,0.255090017816113,0.323400402241608,0
"Cyld",0.287468320751393,0.254352503267057,0.286704661598455,0.178219529589062,1,0.29702917215163,0.279411745103605,0.265344731220446,0.263010303565595,0.256523220296245,0.243882762629388,0.23072724706202,0.219652246743506,0.213492197238595,0.20978061019554,0.195156731160225,0.196791636491341,0.232838094784231,0
"Sall1",0.39916994132644,0.384313635792583,0.39109184060622,0.326546533857537,1,0.313369867417504,0.393588902672801,0.306609622417406,0.289924070705378,0.271480860612601,0.259992943737233,0.250322000017215,0.237280714013326,0.229031356751241,0.226756959621175,0.214088593622806,0.198083754628134,0.276024006767668,0
"Fto",0.369958896104841,0.318391002033083,0.370923817980545,0.240017994824755,1,0.380843441558757,0.32561691957159,0.319938950685446,0.322326911066332,0.314488953215535,0.302044431135483,0.291040337936709,0.282210352292365,0.280722033332016,0.289022444315514,0.280341430311298,0.248630584131698,0.321236746319414,0
"Lpcat2",0.817490447130261,0.706111577778569,0.674751714224225,0.633845253721111,1,0.590008159503091,0.626509127533364,0.582906612935177,0.566557519025705,0.572152384611122,0.580083345778702,0.557483393220067,0.506253999919721,0.437331354424969,0.441356275929769,0.443295787051866,0.369514551547199,0.441592821890718,0
"Rspry1",0.485584125958608,0.430884409230934,0.427207962607417,0.392802833001484,1,0.358153300528011,0.404855003282056,0.329662203613859,0.325783624379385,0.319876619341335,0.311947438615221,0.305728459409127,0.288990461270449,0.275710297308754,0.276412963315896,0.268937427698882,0.240157578429013,0.309564544813726,0
"Phlpp2",0.116565066126599,0.0729180235340485,0.09918913858684,0.0402858466158084,1,0.0874948973339019,0.0816067070244008,0.0887006977537929,0.0731060124941446,0.0596709093343792,0.0486515327359788,0.0394053547811385,0.0311125682353295,0.023322470960546,0.0162180392158453,0.0101997062121304,0.00552370257460231,0.00218021577625246,0
"Sf3b3",0.351176361090653,0.304546132639766,0.356957301645712,0.228455880525449,1,0.438693359172197,0.330059048369174,0.325528505375931,0.322837684170637,0.310854498029167,0.295759610405779,0.282364200890848,0.271644195132552,0.268152539066099,0.271128560111892,0.258356260043799,0.242981688651455,0.303876317392575,0
"Znrf1",0.35138730176457,0.305841389184268,0.357007474105625,0.229390721355946,1,0.397787774662638,0.323945380286566,0.318555858225042,0.318791049764944,0.30938551374651,0.2958052149212,0.283549786967189,0.273703642692786,0.271158489412333,0.276582059768755,0.265834860257747,0.242120030387615,0.311487336246349,0
"Plcg2",0.403153742169584,0.392945522794781,0.399432206039349,0.290624653138075,1,0.373862938616721,0.41331322012026,0.319665182567175,0.296748725118812,0.273274825341153,0.259728439212339,0.248575079993278,0.236016746107293,0.228481346868906,0.225767932979669,0.212268453303721,0.197059658007231,0.278007694912093,0
"Irf8",0.436998077076468,0.404600598460097,0.405627205223408,0.358028762916588,1,0.329871393247637,0.397772196511993,0.315333066934004,0.305969542697661,0.294310655569127,0.283877480680835,0.275373108942728,0.260631234448092,0.25035330005427,0.250501815399341,0.241471005222157,0.219152858931389,0.294892151281454,0
"Piezo1",0.177861493686176,0.138020263050802,0.156205489351075,0.0705782810097157,1,0.163148541278995,0.160292829213967,0.149100131643264,0.131843869432515,0.121293152964119,0.108234707486335,0.096136169731633,0.0861190104319866,0.0772217795828603,0.070154519837621,0.0704117249290996,0.0780483238044153,0.0274229763881094,0
"Cwf19l2",0.704466569873418,0.599319530785219,0.583237152968203,0.520833566862895,1,0.569532576317144,0.550643997392077,0.505196893105806,0.503324511040876,0.505003174311325,0.516119537019719,0.497000007925211,0.454472682853118,0.402322837183401,0.407362558342764,0.408501057223196,0.349951619226351,0.413648746178727,0
"Casp4",0.105398212250108,0.0654807735749485,0.0870977149392909,0.0559170499005926,1,0.0719180180176105,0.0725404141363779,0.0809129528418361,0.0645927634157504,0.0525823631935418,0.0431690032088476,0.0351898977310813,0.0278094176417315,0.0206227921300891,0.0139771894463385,0.0084232512720482,0.00429121486574239,0.00156027455645856,0
"Fat3",0.432465377966513,0.414560748317723,0.416858454249561,0.294941293712305,1,0.430983666569847,0.427217936858648,0.342506673288224,0.31947704514027,0.300940695421903,0.287864999934857,0.275668122029783,0.261077888366981,0.252116765236415,0.252695809182659,0.24332010810101,0.222841460451906,0.305454891024035,0
"Dnm2",0.76834910910894,0.659817435288987,0.634648586603112,0.580241587142113,1,0.588539508495161,0.596845226050044,0.551987553222169,0.543530806298797,0.547854481514906,0.557324606432075,0.535235100370889,0.489597301862256,0.426984391191713,0.431927391551707,0.433110998196507,0.362979203912144,0.432779453892894,0
"Bbs9",0.74150367795737,0.7022308273581,0.704362923476163,0.572667518957612,1,0.810618571653482,0.775596616268527,0.721834999701926,0.756063842903229,0.722680736925271,0.731989550793048,0.678465972528762,0.679419615823447,0.642767205558524,0.655515733749399,0.651011211209337,0.439585225964572,0.573603319901218,0
"Vwa5a",0.178164108819865,0.1455160525118,0.152656593296813,0.0998942904430853,1,0.151007915200596,0.170841574588217,0.151548212993412,0.131315610437998,0.12183773978057,0.109465274851179,0.0977717021006229,0.0883564812716264,0.079871921871359,0.072570988409174,0.0711571889260022,0.0834345547585077,0.0379715697408318,0
"Rab39",0.487943604913436,0.43220661580462,0.428380189872115,0.397451652767947,1,0.356905064240752,0.404814126432863,0.330004769621893,0.326429909675472,0.320783634857554,0.312970299185644,0.306942360158454,0.290137422182928,0.276718493177313,0.277366846564038,0.269841149815941,0.240812437527349,0.310041654896727,0
"Nptn",0.974679371217677,0.909703861855395,0.875355658215491,0.775515371964185,1,0.81219195421101,0.886416125788396,0.832624528832479,0.796415017538642,0.82276355181764,0.832396293577906,0.809228887353608,0.774368854015153,0.733012009994927,0.733746229898849,0.772240663901889,0.532334812188028,0.644770776772217,0
"Tln2",0.514701606723713,0.455302662910489,0.45211074221745,0.326537365697997,1,0.515999589975009,0.444870932517197,0.384864143324582,0.368871480644985,0.361775829587014,0.355590332937096,0.342834983409439,0.321405047946332,0.305926657296742,0.309444375044301,0.305421753890444,0.27317620656756,0.341833964956695,0
"Tcf12",0.643550202811604,0.661313428745967,0.717052957616211,0.587252479386796,1,0.880079579121103,0.836646636105169,0.795568045500275,0.872479866789344,0.808327637027951,0.815687352737012,0.752634131606437,0.767854971631243,0.761272534140724,0.784262132311198,0.787586121679637,0.551381925733864,0.67189584609219,0
"Cep162",0.155909214816193,0.117925928624023,0.13116642895216,0.0644336169710328,1,0.130657325311722,0.137309066685583,0.126946331362059,0.107387938315694,0.0962846672727692,0.0836920604528179,0.0728154771465414,0.0643045351499777,0.0572045503548297,0.0526626843269453,0.0524015414419194,0.0447905960809539,0.013935209781936,0
"Syncrip",0.64983733935581,0.542546447648536,0.537074208523266,0.699285568268009,1,0.356528694683072,0.452360385924956,0.404881339465623,0.399415925938783,0.39683386617641,0.389622810176044,0.389051197858917,0.367677088927505,0.347587367773351,0.345677816779577,0.334135955869657,0.292789261640812,0.365300066545827,0
"Chst2",0.107165226940957,0.0618165455067413,0.0925548174232358,0.042163889438071,1,0.0768870809655166,0.0687161409844232,0.0819485820050025,0.0657705764515211,0.0522142847923754,0.0425289953835805,0.0345763232383177,0.0271714684534269,0.0198964355988211,0.0131186091684181,0.0075037830190964,0.00347846318559399,0.00106131565718974,0
"Stag1",0.61025854408331,0.521742641038114,0.516963790563747,0.384976380284125,1,0.626140018488532,0.518266931839805,0.477079953559086,0.475544786405329,0.467065717928937,0.47211371160133,0.450938865539307,0.413104036607472,0.378777319303078,0.385421679810036,0.386525617315256,0.340267244356945,0.402930681588842,0
"Dnajc13",0.561030774603831,0.497007898129876,0.497491507869762,0.322252206499379,1,0.677536928133604,0.507739683604984,0.467458315072937,0.435055429356091,0.426283894137436,0.418290905436862,0.396794048764535,0.368215604210312,0.349694682716999,0.356475285019457,0.355940398991166,0.318933682917106,0.390009769852925,0
"Rbm6",0.601268860671745,0.50873385222104,0.500786667685336,0.428188359685332,1,0.513708169157329,0.471420435602078,0.422408537032328,0.420771084979734,0.420873936180975,0.427081305621346,0.414945830834229,0.380896151499778,0.349920009588909,0.352654180677786,0.350729474120311,0.309835895772098,0.369524371835665,0
"Cmtm7",0.730266168100703,0.700362114843712,0.710818686381125,0.578281904551886,1,0.829364351606733,0.7933479593638,0.74021945158487,0.784036030191975,0.742703920365919,0.753194474173745,0.69634184851854,0.700925456434172,0.671797497335336,0.687091926218154,0.685826544817065,0.459965777354576,0.595443263069182,0
"Tgfbr2",0.407379170188207,0.344214592866651,0.403010964576547,0.265437261857095,1,0.443864486430693,0.348003648606282,0.344552202333822,0.34513777975164,0.334740063749122,0.321006451482855,0.310072752819173,0.301627295946185,0.301008303455939,0.311599289111103,0.303495711182161,0.266904422090843,0.34199995921833,0
"Fyco1",0.47301087062456,0.426276174226774,0.423738011506283,0.341049926550363,1,0.402202374039811,0.413872128730265,0.338076137029899,0.328867368615358,0.320253510526458,0.311459108111531,0.302650185538639,0.285886507737855,0.273473367087152,0.27504710953944,0.268453674273328,0.240961770740484,0.312022110189488,0
"Tab2",0.405231066522532,0.38396921090248,0.389972333911717,0.359496625619451,1,0.287087625719907,0.38652360518831,0.302065295024863,0.28766476475817,0.2715578059273,0.261141921961856,0.252120206158823,0.238806566890761,0.230203018562885,0.227832656751441,0.215203742362524,0.198825508212125,0.276047471801241,0
"Phactr2",0.650409426067981,0.557630449082183,0.548776597348462,0.433255740030029,1,0.62806986128472,0.546662228462761,0.502935829428677,0.509641238790522,0.50113502210967,0.509937542037443,0.487918355724684,0.44946122982632,0.404401409664708,0.410855110507789,0.411732423302328,0.354855575618723,0.419963626702505,0
"Ifngr1",0.77881073453248,0.716765137242371,0.69797301225974,0.577063170890553,1,0.757210070212371,0.734634770900018,0.682931377271028,0.694090633713233,0.681711045278372,0.689419204024361,0.645020150474188,0.634050509895381,0.578834581806927,0.587103273853163,0.579551648994815,0.409379742569006,0.529445754138215,0
"Bclaf1",0.974923651375212,0.856857191160618,0.815519321335674,0.783014460871648,1,0.660308868202848,0.760286449471627,0.71627788903916,0.679212165640658,0.680792665710033,0.687359621787636,0.660637898633979,0.595169398355808,0.506152668926252,0.505154260006604,0.5075551329034,0.408117623024616,0.495043796112085,0
"Zup1",0.288331978862478,0.254656613771015,0.287609974608532,0.177954710123795,1,0.300602406421618,0.27969471134217,0.266176101949531,0.263831501233281,0.257128288480258,0.244394421913135,0.231192419110871,0.220089978341428,0.213911035243461,0.210126345559863,0.195403903209124,0.197572217923343,0.232142358127279,0
"Foxo3",0.527902543820015,0.456849978015995,0.451328403586859,0.464908370972614,1,0.352819265172631,0.409980991046009,0.342875401543282,0.341691473090212,0.339126443190448,0.332958065448077,0.329414092126387,0.31123079561858,0.295418639703669,0.295182290151419,0.286748138190087,0.253758860009198,0.321011851124018,0
"Lims1",0.456105511173674,0.416808183537441,0.415668146935264,0.340105240875972,1,0.377158299378711,0.408246779320129,0.328826859275968,0.31906460594105,0.308817532287711,0.298945391708364,0.290048630106852,0.27431433737453,0.26299843814371,0.264144453342679,0.2567528992881,0.231536722803576,0.304834398900069,0
"Vsir",0.544062922638754,0.490246974765023,0.488805977112834,0.311383649041735,1,0.668755622263634,0.497022507716929,0.450867920149758,0.41258076629298,0.402584022938749,0.392055563627782,0.371982750151864,0.347605061310892,0.332407462198944,0.338351260920036,0.336881788627056,0.30297295419153,0.378173553196431,0
"Pald1",0.427638122665668,0.405619486529046,0.408109984407756,0.311326586442411,1,0.382135062987757,0.412092472428727,0.327865211566824,0.311394824913094,0.295563385379182,0.283597687273106,0.272947017622154,0.258459652757702,0.249071670711156,0.249480619337271,0.240264672604698,0.219368662958511,0.298431518842058,0
"Vps26a",0.320595337545748,0.282839490257842,0.325211668905354,0.206090232729044,1,0.340396083839133,0.303097050551651,0.293304635307538,0.293947296774913,0.286830036976813,0.274176368516531,0.261702492315878,0.251393515163736,0.247538313245898,0.249550857526532,0.2374148054431,0.221904357270738,0.284074539527579,0
"Reep3",0.222899441696157,0.188519468822692,0.206916125671511,0.117168022713317,1,0.214706461011857,0.215907984909738,0.198883789570162,0.186533357433586,0.178652579936621,0.165908522225175,0.152726962422399,0.141512924422535,0.131990762860085,0.121927185965993,0.111133944895068,0.138349588016572,0.0977649765982575,0
"Trpm2",0.252900467579378,0.215751491191181,0.243465722632017,0.136915561439717,1,0.26696613656486,0.242703912418362,0.229649499759804,0.221973749686106,0.213607450030731,0.200207478331576,0.18642628859008,0.174720361998795,0.165795613273103,0.156451379707383,0.142095270056385,0.16773371157223,0.14018829319406,0
"Tmcc3",0.747808763295349,0.660991766174502,0.640785448727382,0.531656434345635,1,0.682182495323869,0.64646451048838,0.598399356535286,0.605209669550165,0.600299839519527,0.606099469427359,0.575412062040715,0.54928265375087,0.487453255125382,0.493179107257899,0.487731027425424,0.382303112362896,0.47317371770854,0
